Driver,DriverNumber,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,GP,LapTimeSeconds
6,7,2.0,1.0,281.0,257.0,273.5594525235244,267.0,0,3,2.0,1,1,1,9.52425215480818,26.0,14.0,1015.2,0,39.9,71,1.0,2025,2,114.995
11,30,2.0,1.0,283.0,273.0,273.5594525235244,334.0,0,3,8.0,0,10,1,9.52425215480818,26.0,14.0,1015.2,0,39.9,71,1.0,2025,2,101.345
13,4,2.0,1.0,282.0,275.0,270.0,332.0,0,3,6.0,0,6,1,9.52425215480818,26.0,14.0,1015.2,0,39.9,71,1.0,2025,2,92.036
18,18,3.0,1.0,242.0,208.0,273.5594525235244,302.0,0,3,10.0,0,2,1,9.52425215480818,26.0,14.0,1015.2,0,39.9,71,1.0,2025,2,117.691
12,16,2.0,1.0,285.0,276.0,271.0,335.0,1,3,5.0,0,3,1,9.52425215480818,26.0,14.0,1015.2,0,39.9,71,1.0,2025,2,92.84
1,14,3.0,1.0,254.0,241.0,273.5594525235244,250.0,0,3,6.0,0,2,1,9.52425215480818,26.0,14.0,1015.2,0,39.9,71,1.0,2025,2,107.173
9,44,2.0,1.0,285.0,278.0,264.0,332.0,1,3,5.0,0,3,1,9.52425215480818,26.0,14.0,1015.2,0,39.9,71,1.0,2025,2,91.69
4,5,3.0,1.0,250.0,253.0,273.5594525235244,289.0,0,3,3.0,1,5,1,9.52425215480818,26.0,14.0,1015.2,0,39.9,71,1.0,2025,2,114.692
10,27,3.0,1.0,244.0,248.0,273.5594525235244,176.0,0,3,3.0,1,5,1,9.52425215480818,26.0,14.0,1015.2,0,39.9,71,1.0,2025,2,122.649
15,81,2.0,1.0,282.0,276.0,268.0,330.0,1,3,7.0,0,6,9,9.52425215480818,26.0,14.0,1015.2,0,39.9,71,1.0,2025,2,91.591
17,55,3.0,1.0,254.0,120.0,273.5594525235244,313.0,0,3,6.0,0,11,1,9.52425215480818,26.1,14.0,1015.3,0,39.8,210,1.6,2025,2,109.612
0,23,2.0,1.0,282.0,276.0,273.5594525235244,298.0,0,3,5.0,0,11,0,9.52425215480818,26.1,14.0,1015.3,0,39.8,210,1.6,2025,2,106.86
3,87,3.0,1.0,222.0,248.0,273.5594525235244,302.0,0,3,3.0,1,4,9,9.52425215480818,26.1,14.0,1015.3,0,39.8,210,1.6,2025,2,120.382
14,31,3.0,1.0,220.0,239.0,273.5594525235244,269.0,0,3,3.0,1,4,0,9.52425215480818,26.1,14.0,1015.3,0,39.8,210,1.6,2025,2,117.899
2,12,2.0,1.0,283.0,277.0,265.0,332.0,1,3,5.0,0,7,0,9.52425215480818,26.1,14.0,1015.3,0,39.8,210,1.6,2025,2,92.25
7,10,3.0,1.0,253.0,250.0,273.5594525235244,282.0,0,3,6.0,0,1,0,9.52425215480818,26.1,14.0,1015.3,0,39.8,210,1.6,2025,2,113.844
16,63,2.0,1.0,283.0,277.0,270.0,332.0,1,3,5.0,0,7,0,9.52425215480818,26.2,14.0,1015.2,0,39.7,192,1.0,2025,2,92.082
13,4,3.0,1.0,250.0,246.0,273.5594525235244,200.0,0,3,7.0,0,6,0,9.52425215480818,26.2,14.0,1015.2,0,39.7,192,1.0,2025,2,113.615
12,16,3.0,1.0,259.0,255.0,273.5594525235244,306.0,0,3,6.0,0,3,0,9.52425215480818,26.2,14.0,1015.2,0,39.7,192,1.0,2025,2,105.605
9,44,3.0,1.0,250.0,252.0,273.5594525235244,297.0,0,3,6.0,0,3,0,9.52425215480818,26.2,14.0,1015.2,0,39.7,192,1.0,2025,2,107.466
18,18,4.0,2.0,257.0,254.0,270.0,309.0,0,3,1.0,1,2,0,9.52425215480818,26.2,14.0,1015.2,0,39.7,192,1.0,2025,2,129.197
15,81,3.0,1.0,235.0,246.0,273.5594525235244,286.0,0,3,8.0,0,6,0,9.52425215480818,26.2,14.0,1015.2,0,39.7,192,1.0,2025,2,111.477
1,14,4.0,2.0,262.0,253.0,271.0,254.0,0,3,1.0,1,2,0,9.52425215480818,26.1,14.0,1015.2,0,39.6,234,1.5,2025,2,149.688
20,1,2.0,1.0,284.0,277.0,269.0,335.0,1,3,4.0,0,10,0,9.52425215480818,26.1,14.0,1015.2,0,39.6,234,1.5,2025,2,91.424
2,12,3.0,1.0,220.0,250.0,273.5594525235244,304.0,0,3,6.0,0,7,0,9.52425215480818,26.1,14.0,1015.2,0,39.6,234,1.5,2025,2,119.918
16,63,3.0,1.0,254.0,250.0,273.5594525235244,307.0,0,3,6.0,0,7,0,9.52425215480818,26.1,14.0,1015.2,0,39.6,234,1.5,2025,2,110.076
18,18,5.0,2.0,283.0,275.0,268.0,333.0,1,3,2.0,1,2,0,9.52425215480818,26.1,14.0,1015.1,0,39.6,267,2.4,2025,2,92.165
8,6,4.0,2.0,284.0,277.0,269.0,330.0,1,3,2.0,1,9,0,9.52425215480818,26.1,14.0,1015.1,0,39.6,267,2.4,2025,2,91.824
1,14,5.0,2.0,282.0,276.0,267.0,325.0,1,3,2.0,1,2,0,9.52425215480818,26.1,14.0,1015.1,0,39.6,267,2.4,2025,2,92.058
4,5,5.0,2.0,285.0,278.0,263.0,330.0,1,3,2.0,1,5,0,9.52425215480818,26.1,14.0,1015.1,0,39.6,267,2.4,2025,2,92.141
19,22,4.0,2.0,284.0,278.0,270.0,330.0,1,3,5.0,0,9,0,9.52425215480818,26.2,14.0,1015.2,0,39.7,248,2.0,2025,2,91.698
6,7,4.0,2.0,283.0,276.0,269.0,329.0,1,3,2.0,1,1,0,9.52425215480818,26.2,14.0,1015.2,0,39.7,248,2.0,2025,2,92.511
17,55,5.0,2.0,284.0,278.0,267.0,332.0,1,3,2.0,1,11,0,9.52425215480818,26.2,14.0,1015.2,0,39.7,248,2.0,2025,2,92.241
20,1,3.0,1.0,253.0,247.0,273.5594525235244,241.0,0,3,5.0,0,10,0,9.52425215480818,26.2,14.0,1015.2,0,39.7,248,2.0,2025,2,114.204
0,23,4.0,2.0,283.0,278.0,272.0,329.0,1,3,2.0,1,11,0,9.52425215480818,26.2,14.0,1015.2,0,39.7,248,2.0,2025,2,91.97
11,30,4.0,2.0,284.0,277.0,267.0,331.0,1,3,2.0,1,10,0,9.52425215480818,26.2,14.0,1015.2,0,39.7,248,2.0,2025,2,92.492
7,10,5.0,2.0,282.0,274.0,269.0,328.0,1,3,2.0,1,1,0,9.52425215480818,26.2,14.0,1015.2,0,39.7,248,2.0,2025,2,92.214
10,27,5.0,2.0,286.0,279.0,266.0,330.0,1,3,2.0,1,5,0,9.52425215480818,26.3,15.0,1015.2,0,39.8,285,1.5,2025,2,92.035
18,18,6.0,2.0,252.0,208.0,273.5594525235244,288.0,0,3,3.0,1,2,0,9.52425215480818,26.3,15.0,1015.2,0,39.8,285,1.5,2025,2,121.768
8,6,5.0,2.0,235.0,243.0,273.5594525235244,285.0,0,3,3.0,1,9,0,9.52425215480818,26.3,15.0,1015.2,0,39.8,285,1.5,2025,2,115.787
1,14,6.0,2.0,228.0,220.0,273.5594525235244,222.0,0,3,3.0,1,2,0,9.52425215480818,26.3,15.0,1015.2,0,39.8,285,1.5,2025,2,110.927
14,31,5.0,2.0,285.0,277.0,270.0,327.0,1,3,2.0,1,4,0,9.52425215480818,26.3,15.0,1015.2,0,39.8,285,1.5,2025,2,92.212
4,5,6.0,2.0,232.0,249.0,273.5594525235244,158.0,0,3,3.0,1,5,0,9.52425215480818,26.3,15.0,1015.2,0,39.8,285,1.5,2025,2,116.704
3,87,5.0,2.0,286.0,277.0,270.0,327.0,1,3,2.0,1,4,0,9.52425215480818,26.3,15.0,1015.2,0,39.8,285,1.5,2025,2,92.018
19,22,5.0,2.0,244.0,252.0,273.5594525235244,258.0,0,3,6.0,0,9,0,9.52425215480818,26.3,15.0,1015.2,0,39.8,285,1.5,2025,2,115.019
6,7,5.0,2.0,255.0,238.0,273.5594525235244,268.0,0,3,3.0,1,1,0,9.52425215480818,26.3,15.0,1015.1,0,39.8,272,1.0,2025,2,113.962
17,55,6.0,2.0,255.0,251.0,273.5594525235244,296.0,0,3,3.0,1,11,0,9.52425215480818,26.3,15.0,1015.1,0,39.8,272,1.0,2025,2,111.017
0,23,5.0,2.0,225.0,248.0,273.5594525235244,310.0,0,3,3.0,1,11,0,9.52425215480818,26.3,15.0,1015.1,0,39.8,272,1.0,2025,2,115.074
11,30,5.0,2.0,242.0,245.0,273.5594525235244,267.0,0,3,3.0,1,10,0,9.52425215480818,26.3,15.0,1015.1,0,39.8,272,1.0,2025,2,111.965
9,44,5.0,2.0,286.0,280.0,134.0,330.0,0,3,2.0,1,3,0,9.52425215480818,26.3,15.0,1015.1,0,39.8,272,1.0,2025,2,96.706
7,10,6.0,2.0,252.0,246.0,273.5594525235244,284.0,0,3,3.0,1,1,0,9.52425215480818,26.3,15.0,1015.1,0,39.8,272,1.0,2025,2,115.221
10,27,6.0,2.0,176.0,257.0,273.5594525235244,305.0,0,3,3.0,1,5,0,9.52425215480818,26.3,15.0,1015.1,0,39.8,272,1.0,2025,2,108.638
12,16,5.0,2.0,286.0,280.0,273.0,332.0,1,3,2.0,1,3,0,9.52425215480818,26.3,15.0,1015.1,0,39.8,272,1.0,2025,2,92.058
16,63,5.0,2.0,285.0,279.0,271.0,333.0,1,3,2.0,1,7,0,9.52425215480818,26.3,15.0,1015.1,0,39.8,272,1.0,2025,2,92.022
15,81,5.0,2.0,283.0,277.0,270.0,328.0,0,3,2.0,1,6,0,9.52425215480818,26.4,15.0,1015.1,0,39.6,273,1.2,2025,2,91.927
13,4,5.0,2.0,284.0,276.0,265.0,327.0,1,3,2.0,1,6,0,9.52425215480818,26.4,15.0,1015.1,0,39.6,273,1.2,2025,2,91.933
2,12,5.0,2.0,285.0,277.0,270.0,332.0,1,3,2.0,1,7,0,9.52425215480818,26.4,15.0,1015.1,0,39.6,273,1.2,2025,2,91.676
14,31,6.0,2.0,245.0,227.0,273.5594525235244,224.0,0,3,3.0,1,4,0,9.52425215480818,26.4,15.0,1015.1,0,39.6,273,1.2,2025,2,123.742
3,87,6.0,2.0,254.0,250.0,273.5594525235244,302.0,0,3,3.0,1,4,0,9.52425215480818,26.4,15.0,1015.1,0,39.6,273,1.2,2025,2,111.85
9,44,6.0,2.0,192.0,226.0,151.0,289.0,0,3,3.0,1,3,0,9.52425215480818,26.4,15.0,1015.3,0,39.6,266,1.8,2025,2,130.568
12,16,6.0,2.0,212.0,197.0,109.0,249.0,0,3,3.0,1,3,0,9.52425215480818,26.5,14.0,1015.3,0,39.6,234,2.9,2025,2,132.917
16,63,6.0,2.0,247.0,237.0,97.0,259.0,0,3,3.0,1,7,0,9.52425215480818,26.5,14.0,1015.3,0,39.6,234,2.9,2025,2,136.013
15,81,6.0,2.0,184.0,214.0,99.0,292.0,0,3,3.0,1,6,0,9.52425215480818,26.5,14.0,1015.3,0,39.6,234,2.9,2025,2,130.487
13,4,6.0,2.0,195.0,162.0,99.0,244.0,0,3,3.0,1,6,0,9.52425215480818,26.5,14.0,1015.3,0,39.6,234,2.9,2025,2,126.744
2,12,6.0,2.0,192.0,211.0,78.0,260.0,0,3,3.0,1,7,0,9.52425215480818,26.5,14.0,1015.3,0,39.6,234,2.9,2025,2,127.227
9,44,7.0,2.0,222.0,248.0,268.0,224.0,0,3,4.0,1,3,0,9.52425215480818,26.4,13.0,1015.4,0,39.3,287,3.5,2025,2,129.176
12,16,7.0,2.0,253.0,140.0,271.0,231.0,0,3,4.0,1,3,0,9.52425215480818,26.4,13.0,1015.4,0,39.3,287,3.5,2025,2,129.378
15,81,7.0,2.0,182.0,236.0,274.0,299.0,0,3,4.0,1,6,0,9.52425215480818,26.4,13.0,1015.4,0,39.3,287,3.5,2025,2,132.526
16,63,7.0,2.0,249.0,247.0,274.0,281.0,0,3,4.0,1,7,0,9.52425215480818,26.4,13.0,1015.4,0,39.3,287,3.5,2025,2,138.314
13,4,7.0,2.0,202.0,232.0,275.0,254.0,0,3,4.0,1,6,0,9.52425215480818,26.4,13.0,1015.4,0,39.3,287,3.5,2025,2,143.659
18,18,8.0,3.0,283.0,277.0,272.0,333.0,1,3,2.0,1,2,0,9.52425215480818,26.4,14.0,1015.3,0,39.2,264,3.4,2025,2,91.923
10,27,8.0,3.0,285.0,279.0,269.0,333.0,1,3,2.0,1,5,0,9.52425215480818,26.4,14.0,1015.3,0,39.2,264,3.4,2025,2,91.921
1,14,8.0,3.0,282.0,276.0,271.0,326.0,1,3,2.0,1,2,0,9.52425215480818,26.4,14.0,1015.3,0,39.2,264,3.4,2025,2,91.719
9,44,8.0,2.0,287.0,280.0,270.0,331.0,0,3,5.0,1,3,0,9.52425215480818,26.4,14.0,1015.3,0,39.2,264,3.4,2025,2,91.738
4,5,8.0,3.0,285.0,276.0,268.0,332.0,0,3,2.0,1,5,0,9.52425215480818,26.4,14.0,1015.3,0,39.2,264,3.4,2025,2,92.157
12,16,8.0,2.0,286.0,280.0,274.0,332.0,1,3,5.0,1,3,0,9.52425215480818,26.4,14.0,1015.3,0,39.2,264,3.4,2025,2,91.579
19,22,7.0,3.0,284.0,278.0,272.0,331.0,1,3,2.0,1,9,0,9.52425215480818,26.4,14.0,1015.3,0,39.2,264,3.4,2025,2,91.238
16,63,8.0,2.0,285.0,279.0,271.0,332.0,1,3,5.0,1,7,0,9.52425215480818,26.3,13.0,1015.2,0,39.1,264,2.9,2025,2,91.295
15,81,8.0,2.0,283.0,278.0,273.5594525235244,327.0,0,3,5.0,1,6,0,9.52425215480818,26.3,13.0,1015.2,0,39.1,264,2.9,2025,2,99.034
8,6,7.0,3.0,284.0,278.0,270.0,330.0,1,3,2.0,1,9,0,9.52425215480818,26.3,13.0,1015.2,0,39.1,264,2.9,2025,2,91.162
13,4,8.0,2.0,283.0,277.0,274.0,326.0,1,3,5.0,1,6,0,9.52425215480818,26.3,13.0,1015.2,0,39.1,264,2.9,2025,2,90.983
17,55,8.0,3.0,284.0,278.0,269.0,330.0,1,3,2.0,1,11,0,9.52425215480818,26.3,13.0,1015.2,0,39.1,264,2.9,2025,2,91.628
0,23,7.0,3.0,284.0,278.0,273.0,330.0,1,3,2.0,1,11,0,9.52425215480818,26.3,13.0,1015.2,0,39.1,264,2.9,2025,2,91.503
2,12,8.0,2.0,284.0,277.0,271.0,332.0,0,3,5.0,1,7,0,9.52425215480818,26.3,13.0,1015.2,0,39.1,264,2.9,2025,2,91.913
7,10,8.0,3.0,282.0,276.0,270.0,330.0,1,3,2.0,1,1,0,9.52425215480818,26.3,13.0,1015.2,0,39.1,264,2.9,2025,2,91.992
11,30,7.0,3.0,285.0,275.0,270.0,332.0,1,3,2.0,1,10,0,9.52425215480818,26.3,13.0,1015.2,0,39.1,264,2.9,2025,2,92.174
6,7,7.0,3.0,284.0,278.0,272.0,331.0,1,3,2.0,1,1,0,9.52425215480818,26.3,13.0,1015.2,0,39.1,264,2.9,2025,2,92.092
14,31,8.0,3.0,285.0,279.0,272.0,327.0,1,3,2.0,1,4,0,9.52425215480818,26.3,13.0,1015.2,0,39.1,264,2.9,2025,2,91.876
18,18,9.0,3.0,253.0,229.0,273.5594525235244,261.0,0,3,3.0,1,2,0,9.52425215480818,26.3,13.0,1015.3,0,39.3,257,1.9,2025,2,120.019
10,27,9.0,3.0,242.0,242.0,273.5594525235244,259.0,0,3,3.0,1,5,0,9.52425215480818,26.3,13.0,1015.3,0,39.3,257,1.9,2025,2,114.576
3,87,8.0,3.0,214.0,241.0,273.5594525235244,211.0,0,3,2.0,1,4,0,9.52425215480818,26.3,13.0,1015.3,0,39.3,257,1.9,2025,2,129.823
9,44,9.0,2.0,238.0,233.0,273.5594525235244,274.0,0,3,6.0,1,3,0,9.52425215480818,26.3,13.0,1015.3,0,39.3,257,1.9,2025,2,115.55
1,14,9.0,3.0,203.0,194.0,273.5594525235244,178.0,0,3,3.0,1,2,0,9.52425215480818,26.3,13.0,1015.3,0,39.3,257,1.9,2025,2,126.282
4,5,9.0,3.0,192.0,241.0,273.5594525235244,246.0,0,3,3.0,1,5,0,9.52425215480818,26.3,13.0,1015.3,0,39.3,257,1.9,2025,2,126.382
12,16,9.0,2.0,210.0,201.0,273.5594525235244,270.0,0,3,6.0,1,3,0,9.52425215480818,26.3,13.0,1015.3,0,39.3,257,1.9,2025,2,124.712
19,22,8.0,3.0,198.0,225.0,273.5594525235244,265.0,0,3,3.0,1,9,0,9.52425215480818,26.3,13.0,1015.3,0,39.3,257,1.9,2025,2,126.405
16,63,9.0,2.0,249.0,245.0,273.5594525235244,309.0,0,3,6.0,1,7,1,9.52425215480818,26.2,13.0,1015.2,0,39.1,265,2.1,2025,2,124.875
8,6,8.0,3.0,226.0,222.0,273.5594525235244,234.0,0,3,3.0,1,9,1,9.52425215480818,26.2,13.0,1015.2,0,39.1,265,2.1,2025,2,127.096
13,4,9.0,2.0,217.0,156.0,273.5594525235244,170.0,0,3,6.0,1,6,1,9.52425215480818,26.2,13.0,1015.2,0,39.1,265,2.1,2025,2,124.896
17,55,9.0,3.0,228.0,201.0,273.5594525235244,260.0,0,3,3.0,1,11,1,9.52425215480818,26.2,13.0,1015.2,0,39.1,265,2.1,2025,2,120.469
0,23,8.0,3.0,215.0,243.0,273.5594525235244,200.0,0,3,3.0,1,11,1,9.52425215480818,26.2,13.0,1015.2,0,39.1,265,2.1,2025,2,126.744
2,12,9.0,2.0,203.0,213.0,273.5594525235244,223.0,0,3,6.0,1,7,1,9.52425215480818,26.2,13.0,1015.2,0,39.1,265,2.1,2025,2,123.944
7,10,9.0,3.0,195.0,246.0,273.5594525235244,228.0,0,3,3.0,1,1,1,9.52425215480818,26.2,13.0,1015.2,0,39.1,265,2.1,2025,2,127.276
11,30,8.0,3.0,205.0,230.0,273.5594525235244,236.0,0,3,3.0,1,10,1,9.52425215480818,26.2,13.0,1015.2,0,39.1,265,2.1,2025,2,124.601
14,31,9.0,3.0,219.0,200.0,273.5594525235244,216.0,0,3,3.0,1,4,1,9.52425215480818,26.2,13.0,1015.2,0,39.1,265,2.1,2025,2,124.125
6,7,8.0,3.0,220.0,205.0,273.5594525235244,226.0,0,3,3.0,1,1,1,9.52425215480818,26.2,13.0,1015.2,0,39.1,265,2.1,2025,2,129.486
14,31,11.0,4.0,286.0,280.0,269.0,326.0,1,3,2.0,1,4,0,9.52425215480818,26.1,14.0,1015.1,0,38.5,168,2.8,2025,2,91.795
2,12,11.0,3.0,287.0,280.0,272.0,332.0,1,3,5.0,0,7,0,9.52425215480818,26.1,14.0,1015.1,0,38.5,168,2.8,2025,2,91.59
16,63,11.0,3.0,286.0,280.0,274.0,338.0,1,3,5.0,0,7,0,9.52425215480818,26.1,14.0,1015.1,0,38.5,168,2.8,2025,2,91.307
17,55,11.0,4.0,285.0,279.0,272.0,332.0,1,3,2.0,1,11,0,9.52425215480818,26.1,14.0,1015.1,0,38.5,168,2.8,2025,2,91.966
8,6,10.0,4.0,284.0,275.0,271.0,329.0,1,3,2.0,1,9,0,9.52425215480818,26.1,14.0,1015.1,0,38.5,168,2.8,2025,2,91.832
18,18,11.0,4.0,284.0,278.0,269.0,326.0,1,3,2.0,1,2,0,9.52425215480818,26.1,14.0,1015.1,0,38.5,168,2.8,2025,2,91.773
19,22,10.0,4.0,284.0,279.0,270.0,331.0,1,3,2.0,1,9,0,9.52425215480818,26.0,14.0,1015.1,0,38.5,108,1.5,2025,2,91.425
15,81,10.0,3.0,285.0,279.0,271.0,328.0,1,3,2.0,1,6,0,9.52425215480818,26.0,14.0,1015.1,0,38.5,108,1.5,2025,2,91.2
1,14,11.0,4.0,283.0,278.0,270.0,326.0,1,3,2.0,1,2,0,9.52425215480818,26.0,14.0,1015.1,0,38.5,108,1.5,2025,2,91.87
13,4,11.0,3.0,284.0,278.0,273.0,328.0,1,3,2.0,1,6,0,9.52425215480818,26.0,14.0,1015.1,0,38.5,108,1.5,2025,2,90.787
9,44,11.0,3.0,287.0,281.0,270.0,329.0,1,3,8.0,0,3,0,9.52425215480818,26.0,14.0,1015.1,0,38.5,108,1.5,2025,2,91.617
12,16,11.0,3.0,287.0,281.0,274.0,330.0,1,3,8.0,0,3,0,9.52425215480818,26.0,14.0,1015.1,0,38.5,108,1.5,2025,2,91.639
0,23,10.0,4.0,284.0,279.0,274.0,329.0,1,3,2.0,1,11,0,9.52425215480818,26.0,14.0,1015.1,0,38.5,108,1.5,2025,2,91.621
20,1,5.0,2.0,285.0,278.0,268.0,332.0,1,3,2.0,1,10,0,9.52425215480818,26.0,14.0,1015.2,0,38.3,283,2.2,2025,2,91.234
10,27,11.0,4.0,285.0,280.0,270.0,332.0,1,3,2.0,1,5,0,9.52425215480818,26.0,14.0,1015.2,0,38.3,283,2.2,2025,2,91.726
14,31,12.0,4.0,220.0,245.0,273.5594525235244,227.0,0,3,3.0,1,4,0,9.52425215480818,26.0,14.0,1015.2,0,38.3,283,2.2,2025,2,125.014
2,12,12.0,3.0,137.0,147.0,273.5594525235244,299.0,0,3,6.0,0,7,0,9.52425215480818,26.0,14.0,1015.2,0,38.3,283,2.2,2025,2,122.949
16,63,12.0,3.0,256.0,252.0,273.5594525235244,317.0,0,3,6.0,0,7,0,9.52425215480818,26.0,14.0,1015.2,0,38.3,283,2.2,2025,2,119.56
17,55,12.0,4.0,245.0,242.0,273.5594525235244,261.0,0,3,3.0,1,11,0,9.52425215480818,26.0,14.0,1015.2,0,38.3,283,2.2,2025,2,117.868
8,6,11.0,4.0,242.0,240.0,273.5594525235244,278.0,0,3,3.0,1,9,0,9.52425215480818,26.0,14.0,1015.2,0,38.3,283,2.2,2025,2,119.084
18,18,12.0,4.0,223.0,206.0,273.5594525235244,265.0,0,3,3.0,1,2,0,9.52425215480818,26.0,14.0,1015.2,0,38.3,283,2.2,2025,2,122.971
19,22,11.0,4.0,232.0,221.0,273.5594525235244,223.0,0,3,3.0,1,9,0,9.52425215480818,26.0,14.0,1015.1,0,38.3,251,1.6,2025,2,119.861
15,81,11.0,3.0,234.0,230.0,273.5594525235244,270.0,0,3,3.0,1,6,0,9.52425215480818,26.0,14.0,1015.1,0,38.3,251,1.6,2025,2,117.901
1,14,12.0,4.0,217.0,179.0,273.5594525235244,195.0,0,3,3.0,1,2,0,9.52425215480818,26.0,14.0,1015.1,0,38.3,251,1.6,2025,2,115.876
9,44,12.0,3.0,256.0,241.0,273.5594525235244,305.0,0,3,9.0,0,3,0,9.52425215480818,26.0,14.0,1015.1,0,38.3,251,1.6,2025,2,110.581
13,4,12.0,3.0,216.0,163.0,273.5594525235244,182.0,0,3,3.0,1,6,0,9.52425215480818,26.0,14.0,1015.1,0,38.3,251,1.6,2025,2,124.145
12,16,12.0,3.0,262.0,256.0,273.5594525235244,305.0,0,3,9.0,0,3,0,9.52425215480818,26.0,14.0,1015.1,0,38.3,251,1.6,2025,2,106.708
0,23,11.0,4.0,235.0,250.0,273.5594525235244,269.0,0,3,3.0,1,11,0,9.52425215480818,26.0,14.0,1015.1,0,38.3,251,1.6,2025,2,112.46
20,1,6.0,2.0,256.0,248.0,273.5594525235244,283.0,0,3,3.0,1,10,0,9.52425215480818,26.0,14.0,1015.1,0,38.3,251,1.6,2025,2,107.195
10,27,12.0,4.0,262.0,256.0,273.5594525235244,305.0,0,3,3.0,1,5,0,9.52425215480818,26.0,14.0,1015.1,0,38.3,251,1.6,2025,2,104.608
16,63,14.0,4.0,286.0,279.0,273.0,332.0,0,3,2.0,1,7,0,9.52425215480818,26.2,14.0,1015.1,0,37.9,258,2.5,2025,2,91.334
2,12,14.0,4.0,115.0,219.0,272.0,306.0,0,3,2.0,1,7,0,9.52425215480818,26.2,14.0,1015.1,0,37.9,258,2.5,2025,2,121.84
20,1,8.0,3.0,285.0,278.0,274.0,339.0,1,3,2.0,1,10,0,9.52425215480818,26.2,14.0,1015.1,0,37.9,258,2.5,2025,2,91.142
10,27,14.0,5.0,285.0,279.0,270.0,333.0,1,3,2.0,1,5,0,9.52425215480818,26.2,14.0,1015.1,0,37.9,265,1.7,2025,2,91.632
15,81,13.0,4.0,285.0,278.0,274.0,330.0,0,3,5.0,0,6,0,9.52425215480818,26.2,14.0,1015.1,0,37.9,265,1.7,2025,2,91.245
9,44,14.0,4.0,287.0,280.0,269.0,332.0,1,3,2.0,1,3,0,9.52425215480818,26.2,14.0,1015.1,0,37.9,265,1.7,2025,2,91.501
12,16,14.0,4.0,288.0,281.0,269.0,332.0,1,3,2.0,1,3,0,9.52425215480818,26.2,14.0,1015.1,0,37.9,265,1.7,2025,2,91.45
14,31,14.0,5.0,286.0,279.0,271.0,326.0,1,3,2.0,1,4,0,9.52425215480818,26.2,14.0,1015.1,0,37.9,265,1.7,2025,2,91.625
8,6,13.0,5.0,285.0,278.0,271.0,330.0,1,3,2.0,1,9,0,9.52425215480818,26.2,14.0,1015.1,0,37.9,265,1.7,2025,2,91.253
19,22,13.0,5.0,285.0,279.0,273.0,331.0,1,3,2.0,1,9,0,9.52425215480818,26.2,14.0,1014.9,0,37.9,264,2.5,2025,2,91.26
18,18,14.0,5.0,283.0,277.0,270.0,327.0,0,3,2.0,1,2,0,9.52425215480818,26.2,14.0,1014.9,0,37.9,264,2.5,2025,2,91.851
2,12,15.0,4.0,285.0,280.0,272.0,333.0,0,3,3.0,1,7,0,9.52425215480818,26.2,14.0,1014.9,0,37.9,264,2.5,2025,2,91.595
0,23,13.0,5.0,286.0,279.0,273.0,332.0,1,3,2.0,1,11,0,9.52425215480818,26.2,14.0,1014.9,0,37.9,264,2.5,2025,2,91.595
1,14,14.0,5.0,282.0,276.0,268.0,328.0,1,3,2.0,1,2,0,9.52425215480818,26.2,14.0,1014.9,0,37.9,264,2.5,2025,2,91.688
16,63,15.0,4.0,258.0,250.0,273.5594525235244,141.0,0,3,3.0,1,7,0,9.52425215480818,26.2,14.0,1014.9,0,37.9,264,2.5,2025,2,125.962
17,55,14.0,5.0,284.0,279.0,268.0,333.0,1,3,2.0,1,11,0,9.52425215480818,26.2,14.0,1014.9,0,37.9,264,2.5,2025,2,91.84
20,1,9.0,3.0,244.0,248.0,273.5594525235244,264.0,0,3,3.0,1,10,0,9.52425215480818,26.2,14.0,1014.9,0,37.9,264,2.5,2025,2,114.697
10,27,15.0,5.0,261.0,256.0,273.5594525235244,258.0,0,3,3.0,1,5,0,9.52425215480818,26.1,14.0,1014.9,0,37.9,270,3.0,2025,2,116.557
15,81,14.0,4.0,237.0,246.0,273.5594525235244,262.0,0,3,6.0,0,6,0,9.52425215480818,26.1,14.0,1014.9,0,37.9,270,3.0,2025,2,116.27
9,44,15.0,4.0,184.0,189.0,273.5594525235244,191.0,0,3,3.0,1,3,0,9.52425215480818,26.1,14.0,1014.9,0,37.9,270,3.0,2025,2,129.151
12,16,15.0,4.0,167.0,185.0,273.5594525235244,252.0,0,3,3.0,1,3,0,9.52425215480818,26.1,14.0,1014.9,0,37.9,270,3.0,2025,2,121.9
14,31,15.0,5.0,221.0,200.0,273.5594525235244,198.0,0,3,3.0,1,4,0,9.52425215480818,26.1,14.0,1014.9,0,37.9,270,3.0,2025,2,125.72
8,6,14.0,5.0,236.0,236.0,273.5594525235244,232.0,0,3,3.0,1,9,0,9.52425215480818,26.2,14.0,1015.0,0,37.7,290,2.3,2025,2,123.572
19,22,14.0,5.0,196.0,213.0,273.5594525235244,200.0,0,3,3.0,1,9,0,9.52425215480818,26.2,14.0,1015.0,0,37.7,290,2.3,2025,2,123.006
18,18,15.0,5.0,177.0,201.0,273.5594525235244,228.0,0,3,3.0,1,2,1,9.52425215480818,26.2,14.0,1015.0,0,37.7,290,2.3,2025,2,127.726
